"list1_link","list1_selection1_name","list1_selection1_selection2","list1_selection1_selection2_url"
"https://www.fi.uba.ar/institucional/departamentos/ingenieria-mecanica/asignaturas","67.27 Tecnol. Mecánica II
(+)","(+)","https://cms.fi.uba.ar/uploads/6727_da5e9bee05.pdf"
"https://www.fi.uba.ar/institucional/departamentos/ingenieria-mecanica/asignaturas","67.28 Sistemas Hidráulicos y Neumáticos
(+)","(+)","https://cms.fi.uba.ar/uploads/6728_fc9e7d397e.pdf"
"https://www.fi.uba.ar/institucional/departamentos/ingenieria-mecanica/asignaturas","67.29 Proy. de Máquinas
(+)","(+)","https://cms.fi.uba.ar/uploads/6729_8091f843f2.pdf"
"https://www.fi.uba.ar/institucional/departamentos/ingenieria-mecanica/asignaturas","67.30 Combustión
(+)","(+)","https://cms.fi.uba.ar/uploads/6730_30fa8aa855.pdf"
"https://www.fi.uba.ar/institucional/departamentos/ingenieria-mecanica/asignaturas","67.31 Transf. de Calor y Masa
(+)","(+)","https://cms.fi.uba.ar/uploads/6731_4e0b6bab19.pdf"
"https://www.fi.uba.ar/institucional/departamentos/ingenieria-mecanica/asignaturas","67.32 Tecnología del Frío
(+)","(+)","https://cms.fi.uba.ar/uploads/6732_81aee875da.pdf"
"https://www.fi.uba.ar/institucional/departamentos/ingenieria-mecanica/asignaturas","67.33 Tecnología del Calor
(+)","(+)","https://cms.fi.uba.ar/uploads/6733_7bdcf63fbc.pdf"
"https://www.fi.uba.ar/institucional/departamentos/ingenieria-mecanica/asignaturas","67.34 Proy. Instal. Térmicas
(+)","(+)","https://cms.fi.uba.ar/uploads/6734_9a9fb50ae3.pdf"
"https://www.fi.uba.ar/institucional/departamentos/ingenieria-mecanica/asignaturas","67.35 Computación Aplicada
(+)","(+)","https://cms.fi.uba.ar/uploads/6735_bb3b3ec86c.pdf"
"https://www.fi.uba.ar/institucional/departamentos/ingenieria-mecanica/asignaturas","67.36 Mecánica Aplicada
(+)","(+)","https://cms.fi.uba.ar/uploads/6736_f0d34f6c87.pdf"
"https://www.fi.uba.ar/institucional/departamentos/ingenieria-mecanica/asignaturas","67.37 Máquinas Energéticas
(+)","(+)","https://cms.fi.uba.ar/uploads/6737_20ec313b94.pdf"
"https://www.fi.uba.ar/institucional/departamentos/ingenieria-mecanica/asignaturas","67.38 Tecnología Mecánica B
(+)","(+)","https://cms.fi.uba.ar/uploads/6738_dbd4e1c39c.pdf"
"https://www.fi.uba.ar/institucional/departamentos/ingenieria-mecanica/asignaturas","67.39 Dibujo para Ingenieros
(+)","(+)","https://cms.fi.uba.ar/uploads/6739_946eaeddcd.pdf"
"https://www.fi.uba.ar/institucional/departamentos/ingenieria-mecanica/asignaturas","67.40 Diseño de Máq. Herram.
(+)","(+)","https://cms.fi.uba.ar/uploads/6740_4da53c6dd5.pdf"
"https://www.fi.uba.ar/institucional/departamentos/ingenieria-mecanica/asignaturas","67.41 Automotores
(+)","(+)","https://cms.fi.uba.ar/uploads/6741_20285ac488.pdf"
"https://www.fi.uba.ar/institucional/departamentos/ingenieria-mecanica/asignaturas","67.42 Cont. Num. de Máq. Herram.
(+)","(+)","https://cms.fi.uba.ar/uploads/6742_ce2d3fabd7.pdf"
"https://www.fi.uba.ar/institucional/departamentos/ingenieria-mecanica/asignaturas","67.43 Robótica Industrial
(+)","(+)","https://cms.fi.uba.ar/uploads/6743_5d8f981df7.pdf"
"https://www.fi.uba.ar/institucional/departamentos/ingenieria-mecanica/asignaturas","67.44 Plantas Térmicas
(+)","(+)","https://cms.fi.uba.ar/uploads/6744_05a7c20d55.pdf"
"https://www.fi.uba.ar/institucional/departamentos/ingenieria-mecanica/asignaturas","67.45 Sist. Cont. en Instal. Térm.
(+)","(+)","https://cms.fi.uba.ar/uploads/6745_4b436273e3.pdf"
"https://www.fi.uba.ar/institucional/departamentos/ingenieria-mecanica/asignaturas","67.46 Diseño Instal. Térmicas
(+)","(+)","https://cms.fi.uba.ar/uploads/6746_2a6e22788d.pdf"
"https://www.fi.uba.ar/institucional/departamentos/ingenieria-mecanica/asignaturas","67.47 Metalografía
(+)","(+)","https://cms.fi.uba.ar/uploads/6747_244c5fea2d.pdf"
"https://www.fi.uba.ar/institucional/departamentos/ingenieria-mecanica/asignaturas","67.48 Tratamientos Térmicos
(+)","(+)","https://cms.fi.uba.ar/uploads/6748_d8eac250e1.pdf"
"https://www.fi.uba.ar/institucional/departamentos/ingenieria-mecanica/asignaturas","67.49 Metalurgia Física
(+)","(+)","https://cms.fi.uba.ar/uploads/6749_1132fc6625.pdf"
"https://www.fi.uba.ar/institucional/departamentos/ingenieria-mecanica/asignaturas","67.50 Mat.Ferrosos y sus Aplic.
(+)","(+)","https://cms.fi.uba.ar/uploads/6750_8906c4f43d.pdf"
"https://www.fi.uba.ar/institucional/departamentos/ingenieria-mecanica/asignaturas","67.51 Máquinas Térmicas
(+)","(+)","https://cms.fi.uba.ar/uploads/6751_1cc0295b36.pdf"
"https://www.fi.uba.ar/institucional/departamentos/ingenieria-mecanica/asignaturas","67.52 Termodinámica B
(+)","(+)","https://cms.fi.uba.ar/uploads/6752_65ffee7937.pdf"
"https://www.fi.uba.ar/institucional/departamentos/ingenieria-mecanica/asignaturas","67.53 Mecánica Computacional I
(+)","(+)","https://cms.fi.uba.ar/uploads/6753_9e2c0e2307.pdf"
"https://www.fi.uba.ar/institucional/departamentos/ingenieria-mecanica/asignaturas","67.54 Mecánica Computacional II A (O. Sólidos)
(+)","(+)","https://cms.fi.uba.ar/uploads/6754_b5951f9018.pdf"
"https://www.fi.uba.ar/institucional/departamentos/ingenieria-mecanica/asignaturas","67.55 Mecánica Computacional II B (O. Fluidos)
(+)","(+)","https://cms.fi.uba.ar/uploads/6755_dda09f3c82.pdf"
"https://www.fi.uba.ar/institucional/departamentos/ingenieria-mecanica/asignaturas","67.56 Técnicas Energéticas
(+)","(+)","https://cms.fi.uba.ar/uploads/6756_d0de4db53d.pdf"
"https://www.fi.uba.ar/institucional/departamentos/ingenieria-mecanica/asignaturas","67.57 Elem. Finitos Avanzados en la Mecánica de Fluidos
(+)","(+)","https://cms.fi.uba.ar/uploads/6757_5ac68d0bfd.pdf"
"https://www.fi.uba.ar/institucional/departamentos/ingenieria-mecanica/asignaturas","67.58 Intr. al Método de los Elementos Finitos
(+)","(+)","https://cms.fi.uba.ar/uploads/6758_bd89ff43eb.pdf"
"https://www.fi.uba.ar/institucional/departamentos/ingenieria-mecanica/asignaturas","67.59 Mecánica del Continuo
(+)","(+)","https://cms.fi.uba.ar/uploads/6759_b5da2fdce2.pdf"
"https://www.fi.uba.ar/institucional/departamentos/ingenieria-mecanica/asignaturas","67.60 Intr. al Análisis Tensorial
(+)","(+)","https://cms.fi.uba.ar/uploads/6760_cae8706dcd.pdf"
"https://www.fi.uba.ar/institucional/departamentos/ingenieria-mecanica/asignaturas","67.61 Fund. Matemáticos de la Visión en Robót.
(+)","(+)","https://cms.fi.uba.ar/uploads/6761_dd88bc3d7d.pdf"
"https://www.fi.uba.ar/institucional/departamentos/ingenieria-mecanica/asignaturas","67.62 Elementos Finitos Avanzados
(+)","(+)","https://cms.fi.uba.ar/uploads/6762_1e847ebc87.pdf"
"https://www.fi.uba.ar/institucional/departamentos/ingenieria-mecanica/asignaturas","67.64 Dibujo
(+)","(+)","https://cms.fi.uba.ar/uploads/6764_ec2839d188.pdf"
"https://www.fi.uba.ar/institucional/departamentos/ingenieria-mecanica/asignaturas","67.65 Procesos de Fabricación
(+)","(+)","https://cms.fi.uba.ar/uploads/6765_7d9e6b3e57.pdf"
"https://www.fi.uba.ar/institucional/departamentos/ingenieria-mecanica/asignaturas","67.66 Trabajo Profesional (Or. Diseño Mecánico)
(+)","(+)","https://cms.fi.uba.ar/uploads/6766_24f6bf8fe9.pdf"
"https://www.fi.uba.ar/institucional/departamentos/ingenieria-mecanica/asignaturas","67.67 Trabajo Profesional (Or. Termomecánica)
(+)","(+)","https://cms.fi.uba.ar/uploads/6767_3ed7e03a5c.pdf"
"https://www.fi.uba.ar/institucional/departamentos/ingenieria-mecanica/asignaturas","67.98 Trabajo Prof. de Ing. Mecánica ""A""
(+)","(+)","https://cms.fi.uba.ar/uploads/6798_acf32cb1e7.pdf"
"https://www.fi.uba.ar/institucional/departamentos/ingenieria-mecanica/asignaturas","67.99 Trabajo Prof. de Ing. Mecánica ""B""
(+)","(+)","https://cms.fi.uba.ar/uploads/6799_9440306a50.pdf"
"https://www.fi.uba.ar/institucional/departamentos/ingenieria-mecanica/asignaturas","87.01 Medios de Representación C
(+)","(+)","https://cms.fi.uba.ar/uploads/8701_bacfe43449.pdf"
"https://www.fi.uba.ar/institucional/departamentos/ingenieria-mecanica/asignaturas","87.02 Termodinámica I A
(+)","(+)","https://cms.fi.uba.ar/uploads/8702_7ca8cc0555.pdf"
"https://www.fi.uba.ar/institucional/departamentos/ingenieria-mecanica/asignaturas","87.04 Conversión de Energía
(+)","(+)","https://cms.fi.uba.ar/uploads/8704_15982eef8e.pdf"
"https://www.fi.uba.ar/institucional/departamentos/ingenieria-mecanica/asignaturas","87.05 Sistemas Hidráulicos y Neumáticos
(+)","(+)","https://cms.fi.uba.ar/uploads/8705_22994a489b.pdf"
"https://www.fi.uba.ar/institucional/departamentos/ingenieria-mecanica/asignaturas","87.06 Mecánica Aplicada
(+)","(+)","https://cms.fi.uba.ar/uploads/8706_bac8bf6b45.pdf"
"https://www.fi.uba.ar/institucional/departamentos/ingenieria-mecanica/asignaturas","87.07 Fuentes y Máquinas Energéticas
(+)","(+)","https://cms.fi.uba.ar/uploads/8707_87b56c1e2d.pdf"
"https://www.fi.uba.ar/institucional/departamentos/ingenieria-mecanica/asignaturas","87.08 Tecnología Mecánica B
(+)","(+)","https://cms.fi.uba.ar/uploads/8708_3ebe71ef49.pdf"
"https://www.fi.uba.ar/institucional/departamentos/ingenieria-mecanica/asignaturas","87.09 Termodinámica y Mecánica de Fluidos
(+)","(+)","https://cms.fi.uba.ar/uploads/8709_97ce02dd50.pdf"
"https://www.fi.uba.ar/institucional/departamentos/ingenieria-mecanica/asignaturas","87.10 Sistemas de Representación
(+)","(+)","https://cms.fi.uba.ar/uploads/8710_1fe22efcfe.pdf"
"https://www.fi.uba.ar/institucional/departamentos/ingenieria-mecanica/asignaturas","87.11 Medios de Representación A
(+)","(+)","https://cms.fi.uba.ar/uploads/8711_b64137d234.pdf"
"https://www.fi.uba.ar/institucional/departamentos/ingenieria-mecanica/asignaturas","87.12 Mecanismos
(+)","(+)","https://cms.fi.uba.ar/uploads/8712_16b5ba9b9a.pdf"
"https://www.fi.uba.ar/institucional/departamentos/ingenieria-mecanica/asignaturas","87.12_1015 Mecanismos
(+)","(+)","https://cms.fi.uba.ar/uploads/8712_1015_c60f5dd4c7.pdf"
"https://www.fi.uba.ar/institucional/departamentos/ingenieria-mecanica/asignaturas","87.13 Medios de Representación
(+)","(+)","https://cms.fi.uba.ar/uploads/8713_9d9fcb9778.pdf"
"https://www.fi.uba.ar/institucional/departamentos/ingenieria-mecanica/asignaturas","87.14 Termodinámica
(+)","(+)","https://cms.fi.uba.ar/uploads/8714_1cfbfd6ee9.pdf"
"https://www.fi.uba.ar/institucional/departamentos/ingenieria-mecanica/asignaturas","87.15 Taller A
(+)","(+)","https://cms.fi.uba.ar/uploads/8715_63fefd9018.pdf"
"https://www.fi.uba.ar/institucional/departamentos/ingenieria-mecanica/asignaturas","87.17 Máquinas Térmicas
(+)","(+)","https://cms.fi.uba.ar/uploads/8717_05956148b9.pdf"
"https://www.fi.uba.ar/institucional/departamentos/ingenieria-naval/asignaturas","73.00 Tesis de Ingeniería Naval
(+)","(+)","https://cms.fi.uba.ar/uploads/7300_56126d1efb.pdf"
"https://www.fi.uba.ar/institucional/departamentos/ingenieria-naval/asignaturas","73.01 Arquitectura Naval I
(+)","(+)","https://cms.fi.uba.ar/uploads/7301_9854363813.pdf"
"https://www.fi.uba.ar/institucional/departamentos/ingenieria-naval/asignaturas","73.02 Construcción Naval I
(+)","(+)","https://cms.fi.uba.ar/uploads/7302_33390fe342.pdf"
"https://www.fi.uba.ar/institucional/departamentos/ingenieria-naval/asignaturas","73.03 Arquitectura Naval II
(+)","(+)","https://cms.fi.uba.ar/uploads/7303_ee11e0f18b.pdf"
"https://www.fi.uba.ar/institucional/departamentos/ingenieria-naval/asignaturas","73.04 Estructura de Buques
(+)","(+)","https://cms.fi.uba.ar/uploads/7304_db75daf83f.pdf"
"https://www.fi.uba.ar/institucional/departamentos/ingenieria-naval/asignaturas","73.05 Introducción a Máquinas Marinas
(+)","(+)","https://cms.fi.uba.ar/uploads/7305_a047d2dd08.pdf"
"https://www.fi.uba.ar/institucional/departamentos/ingenieria-naval/asignaturas","73.06 Vibraciones de Estructuras
(+)","(+)","https://cms.fi.uba.ar/uploads/7306_61c7f4d6b7.pdf"
"https://www.fi.uba.ar/institucional/departamentos/ingenieria-naval/asignaturas","73.07 Construcción Naval II
(+)","(+)","https://cms.fi.uba.ar/uploads/7307_8ee7e70e5e.pdf"
"https://www.fi.uba.ar/institucional/departamentos/ingenieria-naval/asignaturas","73.09 Proyecto de Buques I
(+)","(+)","https://cms.fi.uba.ar/uploads/7309_5ec26562e3.pdf"
"https://www.fi.uba.ar/institucional/departamentos/ingenieria-naval/asignaturas","73.10 Proyecto de Buques II
(+)","(+)","https://cms.fi.uba.ar/uploads/7310_212b88199c.pdf"
"https://www.fi.uba.ar/institucional/departamentos/ingenieria-naval/asignaturas","73.11 Máquinas Marinas I
(+)","(+)","https://cms.fi.uba.ar/uploads/7311_5be624a26c.pdf"
"https://www.fi.uba.ar/institucional/departamentos/ingenieria-naval/asignaturas","73.12 Máquinas Marinas II
(+)","(+)","https://cms.fi.uba.ar/uploads/7312_23799f4dd0.pdf"
"https://www.fi.uba.ar/institucional/departamentos/ingenieria-naval/asignaturas","73.14 Navegación
(+)","(+)","https://cms.fi.uba.ar/uploads/7314_c667f9c5b6.pdf"
"https://www.fi.uba.ar/institucional/departamentos/ingenieria-naval/asignaturas","73.15 Máquinas Marinas III
(+)","(+)","https://cms.fi.uba.ar/uploads/7315_d69dd6e2c3.pdf"
"https://www.fi.uba.ar/institucional/departamentos/ingenieria-naval/asignaturas","73.16 Construcción Naval III
(+)","(+)","https://cms.fi.uba.ar/uploads/7316_78bd82d1f8.pdf"
"https://www.fi.uba.ar/institucional/departamentos/ingenieria-naval/asignaturas","73.40 Prácticas en Astilleros I
(+)","(+)","https://cms.fi.uba.ar/uploads/7340_f4957d11c0.pdf"
"https://www.fi.uba.ar/institucional/departamentos/ingenieria-naval/asignaturas","73.41 Prácticas en Astilleros II
(+)","(+)","https://cms.fi.uba.ar/uploads/7341_64bf44b507.pdf"
"https://www.fi.uba.ar/institucional/departamentos/ingenieria-naval/asignaturas","73.99 Trabajo Profes. de Ing. Naval y Mec.
(+)","(+)","https://cms.fi.uba.ar/uploads/7399_339c4dabfd.pdf"
"https://www.fi.uba.ar/institucional/departamentos/ingenieria-quimica/asignaturas","76.00 Tesis de Ingeniería Química
(+)","(+)","https://cms.fi.uba.ar/uploads/7600_91f281bfed.pdf"
"https://www.fi.uba.ar/institucional/departamentos/ingenieria-quimica/asignaturas","76.03 Operaciones I
(+)","(+)","https://cms.fi.uba.ar/uploads/7603_7a5d794e27.pdf"
"https://www.fi.uba.ar/institucional/departamentos/ingenieria-quimica/asignaturas","76.04 Operaciones Unitarias II
(+)","(+)","https://cms.fi.uba.ar/uploads/7604_f92685bfd0.pdf"
"https://www.fi.uba.ar/institucional/departamentos/ingenieria-quimica/asignaturas","76.05 Operaciones Unitarias III
(+)","(+)","https://cms.fi.uba.ar/uploads/7605_e7d10222c6.pdf"
"https://www.fi.uba.ar/institucional/departamentos/ingenieria-quimica/asignaturas","76.06 Ingeniería de las Instalaciones I
(+)","(+)","https://cms.fi.uba.ar/uploads/7606_4dacec8378.pdf"
"https://www.fi.uba.ar/institucional/departamentos/ingenieria-quimica/asignaturas","76.07 Ingeniería de las Instalaciones II
(+)","(+)","https://cms.fi.uba.ar/uploads/7607_59bb7ff92f.pdf"
"https://www.fi.uba.ar/institucional/departamentos/ingenieria-quimica/asignaturas","76.08 Ingeniería de la Reacciones Químicas
(+)","(+)","https://cms.fi.uba.ar/uploads/7608_20ed42a6fd.pdf"
"https://www.fi.uba.ar/institucional/departamentos/ingenieria-quimica/asignaturas","76.09 Instrumen. y Control de Plantas Químicas
(+)","(+)","https://cms.fi.uba.ar/uploads/7609_8a8119d86e.pdf"
"https://www.fi.uba.ar/institucional/departamentos/ingenieria-quimica/asignaturas","76.12 Microbiología Industrial
(+)","(+)","https://cms.fi.uba.ar/uploads/7612_d77e8315a6.pdf"
"https://www.fi.uba.ar/institucional/departamentos/ingenieria-quimica/asignaturas","76.13 Bioingeniería Industrial
(+)","(+)","https://cms.fi.uba.ar/uploads/7613_34d2e013fd.pdf"
"https://www.fi.uba.ar/institucional/departamentos/ingenieria-quimica/asignaturas","76.16 Electroquímica
(+)","(+)","https://cms.fi.uba.ar/uploads/7616_1d0da88a69.pdf"
"https://www.fi.uba.ar/institucional/departamentos/ingenieria-quimica/asignaturas","76.17 Procesos Electroquímicos
(+)","(+)","https://cms.fi.uba.ar/uploads/7617_94d0b457cf.pdf"
"https://www.fi.uba.ar/institucional/departamentos/ingenieria-quimica/asignaturas","76.20 Ingeniería de las Reacciones Químicas II
(+)","(+)","https://cms.fi.uba.ar/uploads/7620_0898f11b4b.pdf"
"https://www.fi.uba.ar/institucional/departamentos/ingenieria-quimica/asignaturas","76.22 Fundamentos de la Ing. de Reservorios
(+)","(+)","https://cms.fi.uba.ar/uploads/7622_2213fd1285.pdf"
"https://www.fi.uba.ar/institucional/departamentos/ingenieria-quimica/asignaturas","76.23 Recuperación Asistida de Petróleo
(+)","(+)","https://cms.fi.uba.ar/uploads/7623_17d05a9310.pdf"
"https://www.fi.uba.ar/institucional/departamentos/ingenieria-quimica/asignaturas","76.24 Fund. de la Sim. Numérica de Reservorio
(+)","(+)","https://cms.fi.uba.ar/uploads/7624_96f0a96541.pdf"
"https://www.fi.uba.ar/institucional/departamentos/ingenieria-quimica/asignaturas","76.27 Control Estadístico de Procesos
(+)","(+)","https://cms.fi.uba.ar/uploads/7627_6800fe0320.pdf"
"https://www.fi.uba.ar/institucional/departamentos/ingenieria-quimica/asignaturas","76.28 Gestión Recursos en la Ind. de Procesos
(+)","(+)","https://cms.fi.uba.ar/uploads/7628_ef98eba56b.pdf"
"https://www.fi.uba.ar/institucional/departamentos/ingenieria-quimica/asignaturas","76.29 Industria de Procesos
(+)","(+)","https://cms.fi.uba.ar/uploads/7629_0fcbefd242.pdf"
"https://www.fi.uba.ar/institucional/departamentos/ingenieria-quimica/asignaturas","76.30 Industrias Alimenticias
(+)","(+)","https://cms.fi.uba.ar/uploads/7630_eed6fd5288.pdf"
"https://www.fi.uba.ar/institucional/departamentos/ingenieria-quimica/asignaturas","76.32 Preservación de Alimentos
(+)","(+)","https://cms.fi.uba.ar/uploads/7632_12c3cef028.pdf"
"https://www.fi.uba.ar/institucional/departamentos/ingenieria-quimica/asignaturas","76.40 Introducción a la Bioquímica
(+)","(+)","https://cms.fi.uba.ar/uploads/7640_a9fefafc57.pdf"
"https://www.fi.uba.ar/institucional/departamentos/ingenieria-quimica/asignaturas","76.41 Biotecnología
(+)","(+)","https://cms.fi.uba.ar/uploads/7641_67b014601f.pdf"
"https://www.fi.uba.ar/institucional/departamentos/ingenieria-quimica/asignaturas","76.42 Ingeniería de las Instalaciones II B
(+)","(+)","https://cms.fi.uba.ar/uploads/7642_f6b0bf6651.pdf"
"https://www.fi.uba.ar/institucional/departamentos/ingenieria-quimica/asignaturas","76.43 Instrumentación y Control
(+)","(+)","https://cms.fi.uba.ar/uploads/7643_d13eb3f72b.pdf"
"https://www.fi.uba.ar/institucional/departamentos/ingenieria-quimica/asignaturas","76.44 Práctica Profesional
(+)","(+)","https://cms.fi.uba.ar/uploads/7644_0ce777731c.pdf"
"https://www.fi.uba.ar/institucional/departamentos/ingenieria-quimica/asignaturas","76.45 Termodinámica de los Procesos
(+)","(+)","https://cms.fi.uba.ar/uploads/7645_97f9c76e38.pdf"
"https://www.fi.uba.ar/institucional/departamentos/ingenieria-quimica/asignaturas","76.46 Introducción a la Ingeniería Química
(+)","(+)","https://cms.fi.uba.ar/uploads/7646_a488da62b1.pdf"
"https://www.fi.uba.ar/institucional/departamentos/ingenieria-quimica/asignaturas","76.47 Fenómenos de Transporte
(+)","(+)","https://cms.fi.uba.ar/uploads/7647_9fb6c7d035.pdf"
"https://www.fi.uba.ar/institucional/departamentos/ingenieria-quimica/asignaturas","76.48 Evaluación de Propiedades Físicas
(+)","(+)","https://cms.fi.uba.ar/uploads/7648_db87f1ce64.pdf"
"https://www.fi.uba.ar/institucional/departamentos/ingenieria-quimica/asignaturas","76.49 Operaciones Unitarias de Transferencia de Cantidad de Mov.
(+)","(+)","https://cms.fi.uba.ar/uploads/7649_d6ede83dc0.pdf"
"https://www.fi.uba.ar/institucional/departamentos/ingenieria-quimica/asignaturas","76.51 Introducción a la Planificación Interactiva
(+)","(+)","https://cms.fi.uba.ar/uploads/7651_3b606fa948.pdf"
"https://www.fi.uba.ar/institucional/departamentos/ingenieria-quimica/asignaturas","76.52 Operaciones Unitarias de Transferencia de Materia
(+)","(+)","https://cms.fi.uba.ar/uploads/7652_a23ab0126c.pdf"
"https://www.fi.uba.ar/institucional/departamentos/ingenieria-quimica/asignaturas","76.53 Diseño de Reactores
(+)","(+)","https://cms.fi.uba.ar/uploads/7653_d9e7d81aac.pdf"
"https://www.fi.uba.ar/institucional/departamentos/ingenieria-quimica/asignaturas","76.54 Instalaciones de Plantas de Procesos
(+)","(+)","https://cms.fi.uba.ar/uploads/7654_90840c1306.pdf"
"https://www.fi.uba.ar/institucional/departamentos/ingenieria-quimica/asignaturas","76.55 Microbiología Industrial
(+)","(+)","https://cms.fi.uba.ar/uploads/7655_8b34fe3830.pdf"
"https://www.fi.uba.ar/institucional/departamentos/ingenieria-quimica/asignaturas","76.56 Instrumentación y Control de Plantas Químicas
(+)","(+)","https://cms.fi.uba.ar/uploads/7656_9a05b11a39.pdf"
"https://www.fi.uba.ar/institucional/departamentos/ingenieria-quimica/asignaturas","76.57 Diseño de Procesos
(+)","(+)","https://cms.fi.uba.ar/uploads/7657_6ddba5f453.pdf"
"https://www.fi.uba.ar/institucional/departamentos/ingenieria-quimica/asignaturas","76.58 Emisiones de contaminantes químicos y biológicos
(+)","(+)","https://cms.fi.uba.ar/uploads/7658_f91bffd26b.pdf"
"https://www.fi.uba.ar/institucional/departamentos/ingenieria-quimica/asignaturas","76.59 Trabajo Profesional I
(+)","(+)","https://cms.fi.uba.ar/uploads/7659_812e20ef0e.pdf"
"https://www.fi.uba.ar/institucional/departamentos/ingenieria-quimica/asignaturas","76.60 Laboratorio de Operaciones y Procesos
(+)","(+)","https://cms.fi.uba.ar/uploads/7660_9cd05eea50.pdf"
"https://www.fi.uba.ar/institucional/departamentos/ingenieria-quimica/asignaturas","76.61 Bioingeniería
(+)","(+)","https://cms.fi.uba.ar/uploads/7661_2820ef033c.pdf"
"https://www.fi.uba.ar/institucional/departamentos/ingenieria-quimica/asignaturas","76.62 Trabajo Profesional II
(+)","(+)","https://cms.fi.uba.ar/uploads/7662_e2fdd7f846.pdf"
"https://www.fi.uba.ar/institucional/departamentos/ingenieria-quimica/asignaturas","76.63 Diseño avanzado de reactores
(+)","(+)","https://cms.fi.uba.ar/uploads/7663_ff2afec760.pdf"
"https://www.fi.uba.ar/institucional/departamentos/ingenieria-quimica/asignaturas","76.64 Tesis de Ingeniería Química (plan 86 modificado) (+)","",""
"https://www.fi.uba.ar/institucional/departamentos/ingenieria-quimica/asignaturas","76.65 Termodinámica Aplicada a los Procesos Petroleros (carrera de Ing. en Petróleo) (+)","",""
"https://www.fi.uba.ar/institucional/departamentos/ingenieria-quimica/asignaturas","76.90 Tesis de Grado de Ing. de Alimentos
(+)","(+)","https://cms.fi.uba.ar/uploads/7690_7cf4d57f8e.pdf"
"https://www.fi.uba.ar/institucional/departamentos/ingenieria-quimica/asignaturas","76.99 Trabajo Profesional de Ingeniería Química
(+)","(+)","https://cms.fi.uba.ar/uploads/7699_a7b8b1c354.pdf"
"https://www.fi.uba.ar/institucional/departamentos/matematica/asignaturas","61.03 Análisis Matemático II A
(+)","(+)","https://cms.fi.uba.ar/uploads/6103_4dfad93aa9.pdf"
"https://www.fi.uba.ar/institucional/departamentos/matematica/asignaturas","61.06 Probabilidad y Estadística A
(+)","(+)","https://cms.fi.uba.ar/uploads/6106_2e975001f6.pdf"
"https://www.fi.uba.ar/institucional/departamentos/matematica/asignaturas","61.07 Matemática Discreta
(+)","(+)","https://cms.fi.uba.ar/uploads/6107_16e035dea0.pdf"
"https://www.fi.uba.ar/institucional/departamentos/matematica/asignaturas","61.08 Álgebra II A
(+)","(+)","https://cms.fi.uba.ar/uploads/6108_78cec112e1.pdf"
"https://www.fi.uba.ar/institucional/departamentos/matematica/asignaturas","61.09 Probabilidad y Estadística B
(+)","(+)","https://cms.fi.uba.ar/uploads/6109_bb578ca4f3.pdf"
"https://www.fi.uba.ar/institucional/departamentos/matematica/asignaturas","61.10 Análisis Matemático III A
(+)","(+)","https://cms.fi.uba.ar/uploads/6110_cbe5a5abe1.pdf"
"https://www.fi.uba.ar/institucional/departamentos/matematica/asignaturas","61.12 Análisis Matemático III B
(+)","(+)","https://cms.fi.uba.ar/uploads/6112_4401411597.pdf"
"https://www.fi.uba.ar/institucional/departamentos/matematica/asignaturas","61.13 Análisis Matemático III C
(+)","(+)","https://cms.fi.uba.ar/uploads/6113_1b8c266356.pdf"
"https://www.fi.uba.ar/institucional/departamentos/matematica/asignaturas","61.14 Matemática Especial para Ing. Química
(+)","(+)","https://cms.fi.uba.ar/uploads/6114_a9ef80f274.pdf"
"https://www.fi.uba.ar/institucional/departamentos/matematica/asignaturas","61.15 Matemática Aplicada a la Agrimensura
(+)","(+)","https://cms.fi.uba.ar/uploads/6115_7d2488470e.pdf"
"https://www.fi.uba.ar/institucional/departamentos/matematica/asignaturas","61.16 Matemática para Ingenieros
(+)","(+)","https://cms.fi.uba.ar/uploads/6116_c26d256f06.pdf"
"https://www.fi.uba.ar/institucional/departamentos/matematica/asignaturas","61.19 Análisis Funcional
(+)","(+)","https://cms.fi.uba.ar/uploads/6119_ea4180aac1.pdf"
"https://www.fi.uba.ar/institucional/departamentos/matematica/asignaturas","61.22 Álgebra II C
(+)","(+)","https://cms.fi.uba.ar/uploads/6122_a1314b8d35.pdf"
"https://www.fi.uba.ar/institucional/departamentos/matematica/asignaturas","81.01 Análisis Matemático II
(+)","(+)","https://cms.fi.uba.ar/uploads/8101_f740efc728.pdf"
"https://www.fi.uba.ar/institucional/departamentos/matematica/asignaturas","81.02 Algebra II
(+)","(+)","https://cms.fi.uba.ar/uploads/8102_abc54c1706.pdf"
"https://www.fi.uba.ar/institucional/departamentos/matematica/asignaturas","81.03 Probabilidad y Estadística A
(+)","(+)","https://cms.fi.uba.ar/uploads/8103_1972305cc9.pdf"
"https://www.fi.uba.ar/institucional/departamentos/matematica/asignaturas","81.04 Probabilidad y Estadística B
(+)","(+)","https://cms.fi.uba.ar/uploads/8104_c2151acdb6.pdf"
"https://www.fi.uba.ar/institucional/departamentos/matematica/asignaturas","81.05 Análisis Matemático III A
(+)","(+)","https://cms.fi.uba.ar/uploads/8105_1c83749a2b.pdf"
"https://www.fi.uba.ar/institucional/departamentos/matematica/asignaturas","81.06 Análisis Matemático III B
(+)","(+)","https://cms.fi.uba.ar/uploads/8106_3855246d5c.pdf"
